Nodes on the 9-th layer
Polyline 1, Number of points: 81
x y thickness
11.351997 2.327693 0.129210
10.852003 2.329950 0.128985
10.352018 2.327263 0.129288
9.852049 2.321942 0.128423
9.352053 2.319939 0.128456
8.852055 2.318951 0.128465
8.352061 2.317059 0.128823
7.852065 2.316545 0.128339
7.352066 2.317049 0.128631
6.852075 2.319438 0.128408
6.352094 2.323762 0.129029
5.852112 2.327773 0.128782
5.352172 2.335465 0.129836
4.852240 2.343666 0.129489
4.352345 2.353862 0.130409
3.852460 2.364536 0.130892
3.352607 2.376521 0.131502
2.852649 2.382789 0.131320
2.352663 2.384223 0.131531
1.852869 2.371064 0.130642
1.353686 2.343073 0.129694
1.000000 2.307493 0.127356


Nodes on the 20-th layer
Polyline 1, Number of points: 86
x y thickness
42.673995 1.000000 0.196257
42.366769 1.392112 0.113513
41.969677 1.691588 0.112071
41.524921 1.919844 0.107671
41.072007 2.131567 0.117403
40.608547 2.318573 0.128384
40.126266 2.447695 0.133306
39.630348 2.507482 0.132375
39.130606 2.517067 0.129760
38.630730 2.506336 0.129766
38.131021 2.489362 0.129030
37.631242 2.474683 0.129271
37.131358 2.463939 0.129122
36.631436 2.455426 0.128213
36.131447 2.452233 0.128825
35.631453 2.449978 0.128387
35.131453 2.450177 0.128808
34.631455 2.450995 0.128518
34.131464 2.454013 0.128952
33.631483 2.458243 0.128859
33.131517 2.464114 0.129587
32.631543 2.469129 0.129431
32.131584 2.475531 0.130562
31.631600 2.479236 0.130866
31.131605 2.478183 0.130662
30.631627 2.473510 0.129924
30.131655 2.468266 0.129749
29.631692 2.462173 0.129033
29.131706 2.458753 0.129019
28.631707 2.457869 0.128999
28.131709 2.459015 0.129215
27.631717 2.461869 0.129328
27.131737 2.466276 0.129587
26.631767 2.471785 0.129903
26.131806 2.477982 0.130388
25.631844 2.484131 0.130854
25.131876 2.489838 0.131197
24.631902 2.494916 0.131330
24.131928 2.500024 0.131638
23.631953 2.504964 0.131926
23.131968 2.508887 0.132073
22.631974 2.511274 0.132009
22.131976 2.512409 0.131761
21.631978 2.513849 0.131689
21.131986 2.516625 0.131914
20.632000 2.520435 0.132199
20.132017 2.524494 0.132509
19.632029 2.527937 0.132855
19.132033 2.529846 0.133002
18.632033 2.530101 0.133019
18.132036 2.528529 0.132795
17.632048 2.525136 0.132626
17.132076 2.519905 0.132274
16.632108 2.514186 0.132053
16.132148 2.507908 0.131833
15.632207 2.500264 0.131298
15.132274 2.492056 0.130907
14.632348 2.483432 0.130476
14.132422 2.474865 0.129867
13.632479 2.467308 0.129456
13.132520 2.460935 0.129406
12.632553 2.455192 0.128707
12.132563 2.452803 0.128282
11.632570 2.455295 0.129224
11.132578 2.457880 0.129195
10.632579 2.458473 0.129700
10.132613 2.453162 0.128227
9.632629 2.449526 0.128462
9.132633 2.447618 0.128112
8.632634 2.447222 0.129100
8.132641 2.444864 0.128030
7.632643 2.445725 0.128959
7.132644 2.446099 0.128000
6.632665 2.450346 0.129006
6.132680 2.454140 0.128614
5.632727 2.460485 0.129321
5.132794 2.468602 0.129521
4.632885 2.478004 0.129837
4.133004 2.488936 0.130361
3.633165 2.501562 0.131731
3.133262 2.511020 0.131739
2.633286 2.515826 0.132408
2.133343 2.511125 0.132631
1.633798 2.490359 0.131373
1.135475 2.451032 0.129258
1.000000 2.435074 0.126940


Nodes on the 21-th layer
Polyline 1, Number of points: 86
x y thickness
42.750000 1.063627 0.099070
42.450907 1.462653 0.109796
42.050296 1.759562 0.102814
41.608585 1.993558 0.103783
41.161034 2.216280 0.114443
40.701799 2.413495 0.122920
40.223053 2.555835 0.129492
39.728475 2.626967 0.130371
39.228925 2.645059 0.129854
38.728984 2.638356 0.129880
38.229241 2.622382 0.129609
37.729477 2.607051 0.129427
37.229611 2.595509 0.129428
36.729704 2.585976 0.128858
36.229723 2.581671 0.128808
35.729732 2.578795 0.128372
35.229732 2.578897 0.128759
34.729732 2.579434 0.128600
34.229741 2.582392 0.128970
33.729757 2.586260 0.128844
33.229795 2.592472 0.129503
32.729821 2.597483 0.129334
32.229870 2.604491 0.130208
31.729894 2.609161 0.130650
31.229897 2.609111 0.130721
30.729918 2.604469 0.130035
30.229947 2.599104 0.129800
29.729988 2.592709 0.129329
29.230008 2.588409 0.128981
28.730010 2.587040 0.128997
28.230011 2.587876 0.129086
27.730018 2.590389 0.129080
27.230036 2.594632 0.129217
26.730067 2.600224 0.129514
26.230108 2.606558 0.129784
25.730150 2.613093 0.130162
25.230186 2.619067 0.130342
24.730214 2.624371 0.130446
24.230242 2.629643 0.130616
23.730270 2.634905 0.130906
23.230289 2.639311 0.131192
22.730298 2.642206 0.131400
22.230300 2.643693 0.131506
21.730302 2.645184 0.131617
21.230311 2.648003 0.131922
20.730325 2.651868 0.132178
20.230343 2.656083 0.132382
19.730359 2.660023 0.132760
19.230365 2.662409 0.132938
18.730366 2.663064 0.133013
18.230368 2.661679 0.132840
17.730378 2.658459 0.132652
17.230404 2.653426 0.132485
16.730439 2.647517 0.132197
16.230481 2.641052 0.131899
15.730544 2.633112 0.131329
15.230618 2.624480 0.130791
14.730697 2.615646 0.130498
14.230779 2.606588 0.130019
13.730849 2.598226 0.129416
13.230893 2.591554 0.129354
12.730932 2.585342 0.129012
12.230951 2.581385 0.128110
11.730958 2.583790 0.128983
11.230967 2.586684 0.129311
10.730968 2.587848 0.129492
10.230995 2.583298 0.129083
9.731023 2.578490 0.128245
9.231027 2.576644 0.128649
8.731028 2.575872 0.128572
8.231034 2.573586 0.128257
7.731036 2.574028 0.128472
7.231038 2.574608 0.128583
6.731053 2.577862 0.128347
6.231080 2.582934 0.129536
5.731109 2.587960 0.128714
5.231184 2.596617 0.129595
4.731273 2.605922 0.129746
4.231408 2.617559 0.130743
3.731557 2.629679 0.130560
3.231696 2.641275 0.132094
2.731727 2.646831 0.131945
2.231754 2.644629 0.132572
1.732127 2.625737 0.131178
1.233379 2.591050 0.131882
1.000000 2.562675 0.126725


Nodes on the 22-th layer
Polyline 1, Number of points: 86
x y thickness
42.895747 1.000000 0.159030
42.625473 1.418967 0.113481
42.254567 1.750739 0.114542
41.820797 1.999147 0.104280
41.379733 2.234457 0.113709
40.928423 2.449324 0.122346
40.459577 2.621783 0.130620
39.970881 2.725247 0.131788
39.472834 2.766702 0.130391
38.972897 2.771662 0.130025
38.473050 2.759726 0.129485
37.973292 2.744188 0.129597
37.473478 2.730564 0.129390
36.973594 2.719880 0.129230
36.473645 2.712825 0.129049
35.973663 2.708597 0.128397
35.473666 2.707326 0.128479
34.973666 2.707788 0.128616
34.473671 2.709758 0.128807
33.973682 2.713195 0.128818
33.473713 2.718645 0.129193
32.973749 2.724632 0.129587
32.473786 2.730579 0.129494
31.973836 2.737549 0.130661
31.473845 2.740132 0.130997
30.973856 2.737014 0.130274
30.473885 2.731686 0.129957
29.973924 2.725428 0.129588
29.473960 2.719461 0.128949
28.973969 2.716654 0.128946
28.473970 2.716422 0.128953
27.973973 2.718151 0.128987
27.473984 2.721497 0.128930
26.974012 2.726793 0.129290
26.474051 2.732973 0.129495
25.974098 2.739849 0.129934
25.474141 2.746381 0.130220
24.974174 2.752115 0.130325
24.474204 2.757580 0.130503
23.974235 2.763152 0.130808
23.474261 2.768296 0.131130
22.974277 2.772203 0.131407
22.474282 2.774479 0.131512
21.974284 2.776035 0.131578
21.474290 2.778342 0.131712
20.974304 2.782110 0.132124
20.474322 2.786298 0.132268
19.974342 2.790756 0.132651
19.474353 2.794144 0.132898
18.974356 2.795725 0.132980
18.474357 2.795363 0.133008
17.974363 2.792867 0.132834
17.474382 2.788540 0.132651
16.974416 2.782771 0.132361
16.474457 2.776305 0.132088
15.974516 2.768652 0.131649
15.474596 2.759710 0.130998
14.974679 2.750600 0.130622
14.474765 2.741319 0.130289
13.974853 2.731940 0.129615
13.474916 2.724083 0.129261
12.974957 2.717686 0.129302
12.474996 2.711420 0.128099
11.975003 2.711033 0.128416
11.475016 2.714681 0.129408
10.975020 2.716668 0.129388
10.475026 2.715657 0.130133
9.975078 2.708503 0.127661
9.475083 2.706644 0.129099
8.975086 2.704699 0.128451
8.475089 2.703231 0.128528
7.975094 2.701373 0.127561
7.475099 2.703673 0.129347
6.975101 2.703938 0.127661
6.475137 2.709912 0.129447
5.975158 2.714442 0.128929
5.475212 2.721660 0.129250
4.975291 2.730513 0.129110
4.475442 2.742782 0.130869
3.975568 2.754025 0.130225
3.475750 2.767480 0.131831
2.975826 2.775942 0.131816
2.475842 2.778963 0.133258
1.976010 2.767058 0.132005
1.476768 2.739938 0.131643
1.000000 2.690299 0.126691


Nodes on the 23-th layer
Polyline 1, Number of points: 87
x y thickness
43.000000 1.012571 0.105008
42.747578 1.443183 0.115735
42.381477 1.780879 0.107073
41.955902 2.042959 0.105160
41.519942 2.287697 0.112970
41.073264 2.512143 0.118981
40.610182 2.699734 0.125151
40.126570 2.823849 0.128711
39.630500 2.883074 0.129048
39.130870 2.899170 0.129069
38.630939 2.893046 0.129512
38.131142 2.878795 0.129637
37.631351 2.864342 0.129427
37.131498 2.852357 0.129073
36.631564 2.844272 0.129206
36.131596 2.838725 0.128788
35.631604 2.836201 0.128473
35.131604 2.836331 0.128689
34.631607 2.837901 0.128764
34.131617 2.841012 0.128900
33.631642 2.845905 0.128974
33.131683 2.852315 0.129565
32.631716 2.858048 0.129339
32.131772 2.865508 0.130148
31.631796 2.870010 0.130692
31.131802 2.868544 0.130543
30.631828 2.863514 0.130137
30.131869 2.857127 0.129711
29.631913 2.850482 0.129127
29.131930 2.846581 0.129038
28.631932 2.845468 0.128973
28.131934 2.846658 0.129053
27.631943 2.849567 0.129125
27.131969 2.854607 0.129480
26.632007 2.860769 0.129738
26.132055 2.867690 0.130001
25.632101 2.874498 0.130170
25.132139 2.880666 0.130354
24.632173 2.886514 0.130652
24.132207 2.892344 0.130944
23.632238 2.897884 0.131206
23.132259 2.902484 0.131511
22.632269 2.905515 0.131754
22.132272 2.907352 0.131808
21.632277 2.909458 0.131844
21.132290 2.912975 0.132052
20.632308 2.917256 0.132276
20.132330 2.921903 0.132551
19.632345 2.925849 0.132772
19.132351 2.928008 0.132782
18.632351 2.928353 0.132876
18.132355 2.926624 0.132966
17.632370 2.922730 0.132818
17.132402 2.917134 0.132532
16.632447 2.910408 0.132049
16.132506 2.902756 0.131670
15.632586 2.893834 0.131277
15.132677 2.884280 0.130779
14.632769 2.874716 0.130441
14.132864 2.864969 0.130041
13.632943 2.856065 0.129482
13.132992 2.849080 0.129362
12.633039 2.842253 0.128843
12.133055 2.839387 0.128231
11.633067 2.842605 0.129073
11.133074 2.845339 0.129298
10.633078 2.845895 0.129918
10.133123 2.839547 0.128769
9.633144 2.835791 0.128558
9.133147 2.834047 0.128732
8.633150 2.832268 0.128572
8.133154 2.830278 0.128317
7.633159 2.831425 0.128478
7.133161 2.832423 0.128568
6.633185 2.836536 0.128504
6.133218 2.842290 0.129275
5.633253 2.848088 0.128696
5.133336 2.857117 0.129383
4.633475 2.868891 0.129949
4.133613 2.880599 0.130096
3.633792 2.893960 0.130687
3.133922 2.905101 0.131816
2.633950 2.909876 0.131866
2.134030 2.903272 0.132413
1.634590 2.880209 0.131504
1.136689 2.835983 0.130746
1.000000 2.818377 0.127389


Nodes on the 24-th layer
Polyline 1, Number of points: 87
x y thickness
43.000000 1.247810 0.118963
42.701297 1.645876 0.117610
42.305001 1.948508 0.102633
41.878509 2.209300 0.107164
41.443451 2.455555 0.115645
40.995062 2.676597 0.123061
40.527816 2.853738 0.128694
40.040555 2.963859 0.128826
39.543328 3.013846 0.127898
39.043579 3.026972 0.128861
38.543654 3.019482 0.128873
38.043830 3.006215 0.129890
37.544052 2.991312 0.129026
37.044179 2.980315 0.129353
36.544244 2.972253 0.128942
36.044272 2.967147 0.128861
35.544277 2.964859 0.128635
35.044278 2.965173 0.128568
34.544283 2.967328 0.128881
34.044295 2.970689 0.128816
33.544326 2.976231 0.129196
33.044368 2.982690 0.129365
32.544409 2.989072 0.129706
32.044464 2.996474 0.130175
31.544485 3.000564 0.130810
31.044494 2.998004 0.130332
30.544524 2.992571 0.130162
30.044575 2.985404 0.129427
29.544619 2.978865 0.129060
29.044632 2.975429 0.129041
28.544633 2.974690 0.129014
28.044635 2.976194 0.129025
27.544648 2.979690 0.129236
27.044680 2.985336 0.129643
26.544723 2.991829 0.129839
26.044774 2.998999 0.130108
25.544820 3.005780 0.130195
25.044860 3.012129 0.130433
24.544899 3.018349 0.130809
24.044936 3.024442 0.131123
23.544968 3.030108 0.131416
23.044990 3.034712 0.131696
22.544999 3.037664 0.131828
22.045002 3.039529 0.131808
21.545008 3.041936 0.131860
21.045023 3.045756 0.132030
20.545044 3.050342 0.132269
20.045068 3.055244 0.132648
19.545083 3.059029 0.132802
19.045087 3.060882 0.132814
18.545087 3.060993 0.132940
18.045092 3.058943 0.132995
17.545112 3.054500 0.132738
17.045149 3.048398 0.132425
16.545203 3.041056 0.131968
16.045271 3.032830 0.131610
15.545360 3.023387 0.131196
15.045461 3.013360 0.130725
14.545560 3.003391 0.130351
14.045661 2.993378 0.129942
13.545742 2.984363 0.129504
13.045793 2.977223 0.129322
12.545844 2.970162 0.128407
12.045853 2.968740 0.128790
11.545864 2.972072 0.128988
11.045873 2.975085 0.129649
10.545878 2.974686 0.129888
10.045937 2.967136 0.128240
9.545948 2.964280 0.128792
9.045952 2.962408 0.128671
8.545955 2.960629 0.128707
8.045959 2.958780 0.128301
7.545964 2.960337 0.128738
7.045965 2.961352 0.128208
6.545995 2.966481 0.128933
6.046028 2.972227 0.128918
5.546066 2.978337 0.128653
5.046174 2.988660 0.129453
4.546330 3.001118 0.130150
4.046471 3.012968 0.129993
3.546676 3.027273 0.131338
3.046787 3.037633 0.131693
2.546805 3.041017 0.132280
2.046932 3.031246 0.131856
1.547647 3.004984 0.131978
1.050450 2.953521 0.127592
1.000000 2.946853 0.127424


Nodes on the 25-th layer
Polyline 1, Number of points: 87
x y thickness
43.229115 1.000000 0.337496
43.005981 1.446725 0.124172
42.668153 1.811652 0.111636
42.259435 2.099223 0.104810
41.834102 2.362042 0.111050
41.398119 2.606575 0.115410
40.948022 2.823930 0.121090
40.478265 2.993922 0.125812
39.989310 3.096878 0.127226
39.491580 3.142853 0.127604
38.991758 3.154247 0.128037
38.491825 3.146417 0.128266
37.991978 3.134084 0.129358
37.492204 3.119063 0.128860
36.992313 3.108751 0.129255
36.492382 3.100436 0.128706
35.992405 3.095785 0.128874
35.492409 3.093814 0.128922
34.992410 3.094118 0.128719
34.492415 3.096336 0.128657
33.992428 3.099998 0.128727
33.492466 3.106085 0.129173
32.992510 3.112735 0.129373
32.492558 3.119634 0.129780
31.992612 3.127011 0.130108
31.492630 3.130786 0.130486
30.992641 3.127670 0.130221
30.492674 3.121991 0.130150
29.992736 3.114148 0.129411
29.492778 3.107685 0.129173
28.992789 3.104460 0.129108
28.492790 3.103988 0.129141
27.992793 3.105729 0.129169
27.492811 3.109844 0.129561
26.992846 3.115823 0.129802
26.492894 3.122706 0.130120
25.992951 3.130237 0.130523
25.493000 3.137257 0.130808
24.993044 3.143902 0.131119
24.493085 3.150334 0.131343
23.993126 3.156680 0.131643
23.493159 3.162489 0.131899
22.993181 3.167071 0.132051
22.493189 3.169890 0.132032
21.993192 3.171725 0.131946
21.493198 3.174146 0.131811
20.993214 3.178139 0.131902
20.493239 3.183082 0.132226
19.993265 3.188253 0.132613
19.493280 3.192023 0.132801
18.993283 3.193708 0.132814
18.493283 3.193737 0.132955
17.993289 3.191491 0.133003
17.493314 3.186516 0.132639
16.993357 3.179953 0.132302
16.493419 3.172125 0.131903
15.993493 3.163516 0.131640
15.493590 3.153668 0.131293
14.993701 3.143111 0.130757
14.493809 3.132710 0.130329
13.993914 3.122480 0.130013
13.493999 3.113295 0.129658
12.994054 3.105859 0.129354
12.494108 3.098586 0.128570
11.994113 3.097980 0.128892
11.494121 3.100896 0.128510
10.994133 3.104408 0.129363
10.494141 3.103291 0.129371
9.994205 3.095305 0.128462
9.494213 3.092556 0.128469
8.994217 3.090659 0.128434
8.494220 3.088853 0.128414
7.994223 3.087119 0.128177
7.494228 3.088706 0.128263
6.994231 3.090384 0.128494
6.494261 3.095830 0.128746
5.994296 3.101765 0.128896
5.494344 3.108516 0.129084
4.994475 3.119972 0.129983
4.494618 3.131907 0.129526
3.994788 3.144914 0.130414
3.495007 3.159694 0.131322
2.995103 3.169365 0.131379
2.495115 3.171735 0.131703
1.995279 3.159830 0.131120
1.496101 3.131489 0.131140
1.000000 3.075462 0.127500


Nodes on the 26-th layer
Polyline 1, Number of points: 87
x y thickness
43.250000 1.222381 0.118054
42.989002 1.646668 0.123369
42.615715 1.976814 0.104903
42.201800 2.257081 0.103993
41.778813 2.523553 0.113820
41.340589 2.764121 0.116853
40.888225 2.976520 0.123136
40.414689 3.135091 0.125040
39.924063 3.229203 0.125763
39.426041 3.271335 0.126955
38.926200 3.280716 0.127481
38.426259 3.273372 0.128533
37.926407 3.261340 0.129168
37.426618 3.246883 0.129146
36.926721 3.236783 0.129105
36.426789 3.228580 0.128749
35.926808 3.224533 0.129005
35.426811 3.222920 0.129066
34.926812 3.223144 0.128734
34.426817 3.225438 0.128618
33.926835 3.229597 0.128791
33.426878 3.236144 0.129176
32.926928 3.243162 0.129510
32.426980 3.250377 0.129762
31.927033 3.257640 0.130130
31.427049 3.260652 0.130272
30.927063 3.257102 0.130168
30.427101 3.250998 0.130019
29.927170 3.242685 0.129374
29.427210 3.236531 0.129266
28.927219 3.233576 0.129178
28.427220 3.233439 0.129222
27.927225 3.235549 0.129276
27.427249 3.240346 0.129709
26.927288 3.246595 0.129857
26.427342 3.253916 0.130208
25.927402 3.261696 0.130526
25.427455 3.268961 0.130821
24.927503 3.275854 0.131098
24.427547 3.282467 0.131291
23.927590 3.289038 0.131587
23.427624 3.294918 0.131823
22.927644 3.299334 0.131891
22.427652 3.302011 0.131879
21.927655 3.303894 0.131849
21.427662 3.306522 0.131848
20.927681 3.310807 0.132014
20.427709 3.316105 0.132338
19.927737 3.321394 0.132644
19.427752 3.325098 0.132854
18.927754 3.326604 0.132892
18.427755 3.326384 0.132940
17.927763 3.323624 0.132778
17.427794 3.318123 0.132456
16.927843 3.311176 0.132233
16.427911 3.302922 0.131906
15.927994 3.293819 0.131569
15.428100 3.283516 0.131202
14.928222 3.272464 0.130687
14.428338 3.261706 0.130309
13.928447 3.251258 0.129959
13.428532 3.242090 0.129754
12.928596 3.234129 0.129208
12.428646 3.227322 0.128815
11.928649 3.227326 0.128962
11.428656 3.229759 0.128400
10.928671 3.233612 0.129350
10.428690 3.231094 0.128833
9.928747 3.223674 0.128728
9.428757 3.220654 0.128346
8.928761 3.218717 0.128294
8.428764 3.216942 0.128316
7.928767 3.215493 0.128167
7.428770 3.216953 0.128027
6.928779 3.219908 0.128804
6.428809 3.225331 0.128715
5.928847 3.231412 0.128752
5.428919 3.239625 0.129575
4.929061 3.251522 0.129951
4.429199 3.263217 0.129563
3.929409 3.277667 0.130762
3.429618 3.292061 0.131078
2.929705 3.301077 0.131401
2.429721 3.301633 0.131419
1.929968 3.287016 0.130683
1.431021 3.255300 0.130332
1.000000 3.204165 0.127890


Nodes on the 27-th layer
Polyline 1, Number of points: 88
x y thickness
43.357532 1.250000 0.111022
43.099969 1.676257 0.110019
42.734603 2.014641 0.107098
42.325101 2.301446 0.105868
41.906169 2.574170 0.110711
41.472709 2.823234 0.115397
41.025776 3.047203 0.122443
40.557670 3.221599 0.127433
40.070539 3.332379 0.128923
39.574052 3.389131 0.129853
39.074491 3.407354 0.129398
38.574518 3.404559 0.128996
38.074622 3.394609 0.129664
37.574834 3.380086 0.128862
37.074957 3.369063 0.129259
36.575047 3.359609 0.128578
36.075079 3.354218 0.128481
35.575084 3.352064 0.128665
35.075085 3.351586 0.128508
34.575089 3.353362 0.128602
34.075103 3.357067 0.128699
33.575142 3.363251 0.129037
33.075193 3.370433 0.129339
32.575250 3.377926 0.129675
32.075307 3.385488 0.129988
31.575340 3.390788 0.131027
31.075349 3.388650 0.130492
30.575381 3.383088 0.130270
30.075451 3.374732 0.129564
29.575504 3.367535 0.129169
29.075521 3.363564 0.129109
28.575523 3.362650 0.129171
28.075526 3.364221 0.129297
27.575543 3.368277 0.129348
27.075580 3.374347 0.129596
26.575634 3.381655 0.129897
26.075699 3.389700 0.130296
25.575759 3.397449 0.130629
25.075812 3.404727 0.130905
24.575857 3.411488 0.130971
24.075905 3.418393 0.131292
23.575947 3.424877 0.131695
23.075973 3.429862 0.131833
22.575983 3.433012 0.131793
22.075987 3.435068 0.131732
21.575993 3.437419 0.131675
21.076009 3.441452 0.131912
20.576038 3.446781 0.132240
